DATA;Livello invaso                              (m s.l.m.);Volume invaso                             (m3);Pioggia Ridracoli                        (mm);Apporto mc/giorno;Prelievi m3/giorno
12/5/2021;556,91;32661131;6,2;156653,1979;-197618,1979
13/5/2021;556,87;32620166;2,4;140051,1497;-191208,1497
14/5/2021;556,82;32569009;7,2;132584,7759;-163253,7759
15/5/2021;556,79;32538340;1,0;144364,6671;-175013,6671
16/5/2021;556,76;32507691;2,0;157395,8565;-198231,8565
17/5/2021;556,72;32466855;0,2;111989,9734;-173178,9734
18/5/2021;556,66;32405666;0,2;103683,2485;-113874,2485
19/5/2021;556,65;32395475;18,8;509894,4809;-141677,4809
20/5/2021;557,01;32763692;0,0;282459,5879;-210538,5879
21/5/2021;557,08;32835613;0,0;177817,9024;-177817,9024
22/5/2021;557,08;32835613;0,2;134414,1953;-165250,1953
23/5/2021;557,05;32804777;0,0;125613,2607;-156430,2607
24/5/2021;557,02;32773960;10,8;121996,5374;-121996,5374
25/5/2021;557,02;32773960;0,2;124007,3238;-134275,3238
26/5/2021;557,01;32763692;0,0;87538,48572;-138845,4857
27/5/2021;556,96;32712385;0,0;81993,1572;-143492,1572
28/5/2021;556,9;32650886;0,0;75873,94581;-157750,9458
29/5/2021;556,82;32569009;0,0;61586,00464;-143326,0046
30/5/2021;556,74;32487269;0,0;76905,71651;-168699,7165
31/5/2021;556,65;32395475;0,0;39444,28253;-131064,2825
1/6/2021;556,56;32303855;0,0;59637,43343;-161235,4334
2/6/2021;556,46;32202257;0,0;30249,3825;-131633,3825
3/6/2021;556,36;32100873;0,0;71014,17961;-192393,1796
4/6/2021;556,24;31979494;0,0;16720,96567;-147868,9657
5/6/2021;556,11;31848346;0,0;46081,14052;-156771,1405
6/6/2021;556;31737656;2,0;41630,10693;-152063,1069
7/6/2021;555,89;31627223;5,0;60482,66144;-160653,6614
8/6/2021;555,79;31527052;23,6;290935,2997;-100429,2997
9/6/2021;555,98;31717558;0,2;149203,7361;-229509,7361
10/6/2021;555,9;31637252;0,0;67713,25493;-167906,2549
11/6/2021;555,8;31537059;0,0;50394,7197;-180327,7197
12/6/2021;555,67;31407126;0,2;68229,53167;-197804,5317
13/6/2021;555,54;31277551;0,0;27280,12304;-166423,123
14/6/2021;555,4;31138408;0,0;32092,81454;-160926,8145
15/6/2021;555,27;31009574;0,0;17750,79746;-116611,7975
16/6/2021;555,17;30910713;0,0;35057,9361;-192796,9361
17/6/2021;555,01;30752974;0,0;30032,24201;-157799,242
18/6/2021;554,88;30625207;0,0;31597,21184;-178580,2118
19/6/2021;554,73;30478224;0,0;45871,93336;-202134,9334
20/6/2021;554,57;30321961;0,0;12222,37973;-158232,3797
21/6/2021;554,42;30175951;0,0;21680,72376;-176906,7238
22/6/2021;554,26;30020725;0,0;17266,93125;-181609,9312
23/6/2021;554,09;29856382;0,0;21650,85468;-175778,8547
24/6/2021;553,93;29702254;0,0;27465,17229;-181060,1723
25/6/2021;553,77;29548659;0,0;1322,960114;-173484,9601
26/6/2021;553,59;29376497;0,0;22581,14004;-194073,14
27/6/2021;553,41;29205005;0,0;11598,79575;-172948,7957
28/6/2021;553,24;29043655;0,0;10157,37963;-180350,3796
29/6/2021;553,06;28873462;0,0;31756,68182;-182480,6818
30/6/2021;552,9;28722738;0,0;2418,61605;-180720,6161
1/7/2021;552,71;28544436;0,0;-2343,065625;-165892,9344
2/7/2021;552,53;28376200;0,0;9386,222434;-176961,2224
3/7/2021;552,35;28208625;0,0;-5129,01535;-171038,9846
4/7/2021;552,16;28032457;0,0;8920,906591;-165922,9066
5/7/2021;551,99;27875455;0,0;3942,975354;-160357,9754
6/7/2021;551,82;27719040;0,0;21955,53989;-196079,5399
7/7/2021;551,63;27544916;0,0;809,5088661;-174203,5089
8/7/2021;551,44;27371522;0,0;10220,41304;-182887,413
9/7/2021;551,25;27198855;0,0;-1091,481748;-188904,5183
10/7/2021;551,04;27008859;0,0;6587,012672;-186714,0127
11/7/2021;550,84;26828732;0,0;-711,8129969;-169666,187
12/7/2021;550,65;26658354;0,0;1066,485947;-179632,4859
13/7/2021;550,45;26479788;12,2;20646,51461;-171800,5146
14/7/2021;550,28;26328634;0,2;2804,232466;-162223,2325
15/7/2021;550,1;26169215;0,0;-1575,601673;-148396,3983
16/7/2021;549,93;26019243;10,4;22075,49;-162702,49
17/7/2021;549,77;25878616;9,4;14633,15692;-146011,1569
18/7/2021;549,62;25747238;0,0;93,77276637;-157160,7728
19/7/2021;549,44;25590171;0,0;4938,619602;-178709,6196
20/7/2021;549,24;25416400;0,0;5072,957075;-178057,9571
21/7/2021;549,04;25243415;0,0;4895,269203;-177096,2692
22/7/2021;548,84;25071214;0,0;710,7611418;-172129,7611
23/7/2021;548,64;24899795;0,0;9803,674364;-188953,6744
24/7/2021;548,43;24720645;0,0;4630,354285;-182922,3543
25/7/2021;548,22;24542353;0,2;-2425,667793;-175010,3322
26/7/2021;548,01;24364917;0,0;-4677,934635;-171904,0654
27/7/2021;547,8;24188335;0,0;4818,828177;-180549,8282
28/7/2021;547,59;24012604;0,0;-3410,889888;-179777,1101
29/7/2021;547,37;23829416;0,0;6542,619109;-180536,6191
30/7/2021;547,16;23655422;0,0;-3789,648163;-185806,3518
31/7/2021;546,93;23465826;0,0;-7086,204171;-148773,7958
1/8/2021;546,74;23309966;32,0;35442,54169;-182464,5417
2/8/2021;546,56;23162944;0,0;14133,62103;-201098,621
3/8/2021;546,33;22975979;0,0;-1466,54461;-168364,4554
4/8/2021;546,12;22806148;0,0;10068,83583;-179065,8358
5/8/2021;545,91;22637151;3,0;-6150,338316;-162013,6617
6/8/2021;545,7;22468987;0,0;-1611,240345;-157774,7597
7/8/2021;545,5;22309601;0,0;8453,310657;-198725,3107
8/8/2021;545,26;22119329;0,0;-13662,18395;-151940,816
9/8/2021;545,05;21953726;0,0;15705,41439;-196136,4144
10/8/2021;544,82;21773295;0,0;-2864,530993;-176581,469
11/8/2021;544,59;21593849;0,0;6337,228632;-200275,2286
12/8/2021;544,34;21399911;0,0;5265,567577;-182666,5676
13/8/2021;544,11;21222510;0,0;-2593,36465;-189126,6353
14/8/2021;543,86;21030790;0,0;-1371,186125;-151177,8139
15/8/2021;543,66;20878241;0,0;-2766,282642;-179324,7174
16/8/2021;543,42;20696150;0,0;-6904,597592;-174133,4024
17/8/2021;543,18;20515112;0,0;-7645,618558;-172341,3814
18/8/2021;542,94;20335125;0,0;5032,85172;-176539,8517
19/8/2021;542,71;20163618;0,0;-7894,478846;-170046,5212
20/8/2021;542,47;19985677;0,0;10143,68877;-187044,6888
21/8/2021;542,23;19808776;0,0;-19167,66944;-149388,3306
22/8/2021;542;19640220;0,0;-1619,618493;-158720,3815
23/8/2021;541,78;19479880;0,0;7533,144093;-181461,1441
24/8/2021;541,54;19305952;0,0;-4870,655537;-168029,3445
25/8/2021;541,3;19133052;0,0;-8277,930236;-149314,0698
26/8/2021;541,08;18975460;0,0;8587,566376;-165320,5664
27/8/2021;540,86;18818727;1,4;-4183,674109;-137558,3259
28/8/2021;540,66;18676985;17,4;29493,0665;-163495,0665
29/8/2021;540,47;18542983;0,2;3107,830095;-143474,8301
30/8/2021;540,27;18402616;0,0;450,7057428;-161006,7057
31/8/2021;540,04;18242060;9,4;12448,09599;-158234,096
1/9/2021;539,83;18096274;0,2;-12134,86719;-146652,1328
2/9/2021;539,6;17937487;0,2;15144,29154;-186696,2915
3/9/2021;539,35;17765935;0,0;-6298,734856;-157371,2651
4/9/2021;539,11;17602265;1,2;1059,887472;-156976,8875
5/9/2021;538,88;17446348;0,0;11173,38924;-172897,3892
6/9/2021;538,64;17284624;0,0;1395,765513;-162131,7655
7/9/2021;538,4;17123888;0,0;-10126,53337;-149623,4666
8/9/2021;538,16;16964138;0,0;-115,0138903;-158651,9861
9/9/2021;537,92;16805371;0,0;7427,177739;-171768,1777
10/9/2021;537,67;16641030;0,2;-6287,177968;-150483,822
11/9/2021;537,43;16484259;0,2;8449,011827;-164248,0118
12/9/2021;537,19;16328460;0,0;-8049,770379;-146779,2296
13/9/2021;536,95;16173631;0,0;4132,004786;-157995,0048
14/9/2021;536,71;16019768;0,0;-13566,13684;-139332,8632
15/9/2021;536,47;15866869;0,0;7038,473511;-165288,4735
16/9/2021;536,22;15708619;0,0;-5140,737033;-133260,263
17/9/2021;536;15570218;7,0;16139,58464;-147501,5846
18/9/2021;535,79;15438856;0,4;18261,25875;-173696,2587
19/9/2021;535,54;15283421;9,2;4232,979333;-109340,9793
20/9/2021;535,37;15178313;1,0;-803,8697898;-140647,1302
21/9/2021;535,14;15036862;0,4;-90,19356631;-128303,8064
22/9/2021;534,93;14908468;0,2;-984,2298657;-138813,7701
23/9/2021;534,7;14768670;0,0;16933,75711;-161892,7571
24/9/2021;534,46;14623711;0,0;6584,335399;-156590,3354
25/9/2021;534,21;14473705;0,2;2204,127574;-157141,1276
26/9/2021;533,95;14318768;14,8;2833,227682;-121275,2277
27/9/2021;533,75;14200326;0,0;-3226,865458;-138057,1345
28/9/2021;533,51;14059042;0,0;8129,749346;-154321,7493
29/9/2021;533,26;13912850;0,0;2806,472325;-153790,4723
30/9/2021;533;13761866;0,2;1059,880149;-139477,8801
1/10/2021;532,76;13623448;0,2;-12136,52158;-136788,4784
2/10/2021;532,5;13474523;1,6;14695,9116;-145549,9116
3/10/2021;532,27;13343669;0,2;-7783,835793;-110967,1642
4/10/2021;532,06;13224918;9,8;14154,2294;-143422,2294
5/10/2021;531,83;13095650;8,4;38220,46137;-144384,4614
6/10/2021;531,64;12989486;14,0;27338,3832;45239,6168
7/10/2021;531,77;13062064;114,2;755973,7976;-38805,79761
8/10/2021;533,03;13779232;25,8;726159,1003;-334575,1003
9/10/2021;533,7;14170816;3,0;208971,27;-185366,27
10/10/2021;533,74;14194421;0,6;91084,17206;-132376,1721
11/10/2021;533,67;14153129;2,8;63029,52576;-145378,5258
12/10/2021;533,53;14070780;0,2;36613,7495;-130341,7495
13/10/2021;533,37;13977052;4,6;47637,02087;-152594,0209
14/10/2021;533,19;13872095;0,2;26895,87278;-131337,8728
15/10/2021;533,01;13767653;0,0;24896,87948;-123063,8795
16/10/2021;532,84;13669486;0,4;10402,66657;-113845,6666
17/10/2021;532,66;13566043;0,2;18537,81681;-110057,8168
18/10/2021;532,5;13474523;0,0;11235,36758;-130744,3676
19/10/2021;532,29;13355014;0,2;19800,05579;-127330,0558
20/10/2021;532,1;13247484;0,2;2161,448425;-109126,4484
21/10/2021;531,91;13140519;0,0;15080,49016;-121481,4902
22/10/2021;531,72;13034118;4,6;15982,99727;-149580,9973
23/10/2021;531,48;12900520;0,2;10052,67112;-142757,6711
24/10/2021;531,24;12767815;0,0;24674,20549;-140061,2055
25/10/2021;531,03;12652428;0,0;-10800,98104;-114794,019
26/10/2021;530,8;12526833;0,0;13461,66844;-138245,6684
27/10/2021;530,57;12402049;0,0;90,59471078;-129435,5947
28/10/2021;530,33;12272704;0,2;3825,008261;-137626,0083
29/10/2021;530,08;12138903;0,2;15338,55772;-142894,5577
30/10/2021;529,84;12011347;0,2;6462,925315;-138406,9253
31/10/2021;529,59;11879403;0,0;5319,723952;-115423,724
1/11/2021;529,38;11769299;23,2;105639,8483;-21810,84833
2/11/2021;529,54;11853128;3,4;178331,7535;-215053,7535
3/11/2021;529,47;11816406;5,8;65250,20428;-7511,204277
4/11/2021;529,58;11874145;23,4;312214,6294;-196187,6294
5/11/2021;529,8;11990172;0,2;138441,1137;-149019,1137
6/11/2021;529,78;11979594;7,6;101627,6173;-69874,61726
7/11/2021;529,84;12011347;15,2;263681,4743;-141458,4743
8/11/2021;530,07;12133570;12,8;159277,3716;-73778,3716
9/11/2021;530,23;12219069;3,2;301612,1155;-151051,1155
10/11/2021;530,51;12369630;0,0;192154,1954;-148916,1954
11/11/2021;530,59;12412868;0,4;123804,4098;-134623,4098
12/11/2021;530,57;12402049;0,0;90233,37708;-117252,3771
13/11/2021;530,52;12375030;1,6;70676,82381;-108439,8238
14/11/2021;530,45;12337267;2,2;89930,47371;-106092,4737
15/11/2021;530,42;12321105;1,0;95555,47028;-95555,47028
16/11/2021;530,42;12321105;17,2;157338,9816;-535,9816284
17/11/2021;530,71;12477908;0,0;301695,8313;-176418,8313
18/11/2021;530,94;12603185;1,0;156819,136;-113053,136
19/11/2021;531,02;12646951;0,2;104283,2874;-109759,2874
20/11/2021;531,01;12641475;0,2;86715,04669;-92190,04669
21/11/2021;531;12636000;0,0;78283,01067;-105632,0107
22/11/2021;530,95;12608651;2,0;69122,7253;-101891,7253
23/11/2021;530,89;12575882;5,2;76591,67404;-92955,67404
24/11/2021;530,86;12559518;0,0;80168,13583;-101964,1358
25/11/2021;530,82;12537722;12,2;112841,2525;-74681,25252
26/11/2021;530,89;12575882;2,8;171048,0343;-105455,0343
27/11/2021;531,01;12641475;20,2;275247,8531;139749,1469
28/11/2021;531,76;13056472;18,4;780066,8976;-287686,8976
29/11/2021;532,63;13548852;5,4;323804,718;-145480,718
30/11/2021;532,94;13727176;0,0;201945,6505;-149889,6505
1/12/2021;533,03;13779232;4,0;177901,3298;-73402,3298
2/12/2021;533,21;13883731;33,8;1162278,067;150817,933
3/12/2021;535,4;15196827;8,4;760296,9452;-311513,9452
4/12/2021;536,12;15645610;20,0;530151,1551;288969,8449
5/12/2021;537,4;16464731;5,0;1139787,598;-473952,5977
6/12/2021;538,41;17130566;1,8;441756,9717;-173246,9717
7/12/2021;538,81;17399076;0,0;273319,4847;-144813,4847
8/12/2021;539;17527582;27,8;646548,9395;347752,0605
9/12/2021;540,44;18521883;9,6;1074782,84;-456430,84
10/12/2021;541,31;19140235;10,0;485916,3666;-131731,3666
11/12/2021;541,8;19494420;9,6;379975,1083;-153680,1083
12/12/2021;542,11;19720715;0,0;275694,3649;-106682,3649
13/12/2021;542,34;19889727;0,0;239703,0716;-121567,0716
14/12/2021;542,5;20007863;0,0;247254,6135;-136082,6135
15/12/2021;542,65;20119035;0,0;237153,1586;-125573,1586
16/12/2021;542,8;20230615;0,0;204007,8323;-159261,8323
17/12/2021;542,86;20275361;0,0;170843,6371;-148445,6371
18/12/2021;542,89;20297759;0,0;149022,4411;-141553,4411
19/12/2021;542,9;20305228;0,0;130631,0291;-145568,0291
20/12/2021;542,88;20290291;0,0;102389,9071;-132241,9071
21/12/2021;542,84;20260439;0,0;105890,4087;-135714,4087
22/12/2021;542,8;20230615;0,4;122295,2282;-166976,2282
23/12/2021;542,74;20185934;0,2;86754,61807;-131369,6181
24/12/2021;542,68;20141319;6,2;198519,976;107655,024
25/12/2021;543,09;20447494;44,8;1469395,734;194535,2664
26/12/2021;545,25;22111425;5,2;1513822,961;-486746,9614
27/12/2021;546,53;23138501;1,2;669310,2905;-243192,2905
28/12/2021;547,05;23564619;1,0;421770,8908;-148667,8908
29/12/2021;547,38;23837722;0,2;356145,0211;-164564,0211
30/12/2021;547,61;24029303;0,0;266025,9911;-157289,9911
31/12/2021;547,74;24138039;0,0;224336,6043;-140471,6043
1/1/2022;547,84;24221904;0,0;175630,6206;-125219,6206
2/1/2022;547,9;24272315;0,0;174025,2296;-165616,2296
3/1/2022;547,91;24280724;0,0;151242,1051;-142832,1051
4/1/2022;547,92;24289134;0,0;133336,7867;-124923,7867
5/1/2022;547,93;24297547;38,6;411770,0638;353306,9362
6/1/2022;548,83;25062624;10,6;1040135,367;-503879,3668
7/1/2022;549,45;25598880;0,0;416306,0028;-154112,0028
8/1/2022;549,75;25861074;0,0;322754,5212;-173389,5212
9/1/2022;549,92;26010439;16,0;293726,0399;-170289,0399
10/1/2022;550,06;26133876;3,6;195249,4766;-142228,4766
11/1/2022;550,12;26186897;0,0;182541,893;-173698,893
12/1/2022;550,13;26195740;0,0;165100,8842;-165100,8842
13/1/2022;550,13;26195740;0,0;147024,107;-173549,107
14/1/2022;550,1;26169215;0,0;145510,9188;-154348,9188
15/1/2022;550,09;26160377;0,0;186370,8618;-133313,8618
16/1/2022;550,15;26213434;0,0;238927,9381;-159209,9381
17/1/2022;550,24;26293152;0,0;196294,6678;-178557,6678
18/1/2022;550,26;26310889;0,0;158131,8615;-158131,8615
19/1/2022;550,26;26310889;0,0;156201,6907;-147329,6907
20/1/2022;550,27;26319761;4,6;162384,4769;-162384,4769
21/1/2022;550,27;26319761;0,0;166157,8171;-157284,8171
22/1/2022;550,28;26328634;0,0;139426,8757;-166040,8757
23/1/2022;550,25;26302020;0,0;124915,4778;-169233,4778
24/1/2022;550,2;26257702;0,0;102264,1891;-164226,1891
25/1/2022;550,13;26195740;0,0;105118,6432;-149316,6432
26/1/2022;550,08;26151542;0,0;96081,18668;-175514,1867
27/1/2022;549,99;26072109;0,0;91918,50815;-135978,5081
28/1/2022;549,94;26028049;0,0;77711,28559;-165682,2856
29/1/2022;549,84;25940078;0,0;75276,28098;-154280,281
30/1/2022;549,75;25861074;0,0;75835,62584;-154680,6258
31/1/2022;549,66;25782229;0,0;69237,96844;-156654,9684
1/2/2022;549,56;25694812;0,0;50261,75594;-146193,7559
2/2/2022;549,45;25598880;0,0;85023,45772;-172026,4577
3/2/2022;549,35;25511877;0,0;41569,62461;-154380,6246
4/2/2022;549,22;25399066;0,0;75494,01627;-153399,0163
5/2/2022;549,13;25321161;3,0;66331,70185;-135446,7019
6/2/2022;549,05;25252046;0,0;66539,89964;-161368,8996
7/2/2022;548,94;25157217;0,0;51134,54075;-145727,5407
8/2/2022;548,83;25062624;0,0;76508,97789;-170863,9779
9/2/2022;548,72;24968269;0,0;50894,30065;-170641,3007
10/2/2022;548,58;24848522;0,0;55942,58194;-149761,5819
11/2/2022;548,47;24754703;0,0;25281,79407;-118865,7941
12/2/2022;548,36;24661119;5,0;68103,30906;-178398,3091
13/2/2022;548,23;24550824;1,0;38715,27357;-140235,2736
14/2/2022;548,11;24449304;17,0;103052,8873;23890,11266
15/2/2022;548,26;24576247;37,2;1154180,786;-53075,78613
16/2/2022;549,54;25677352;2,2;647799,8566;-358702,8566
17/2/2022;549,87;25966449;0,0;357830,9555;-172737,9555
18/2/2022;550,08;26151542;0,0;235076,4954;-173184,4954
19/2/2022;550,15;26213434;0,0;199519,8692;-164109,8692
20/2/2022;550,19;26248844;0,2;179000,5737;-161283,5737
21/2/2022;550,21;26266561;1,2;139892,6788;-157609,6788
22/2/2022;550,19;26248844;0,2;127706,3828;-163116,3828
23/2/2022;550,15;26213434;0,0;100492,9527;-144711,9527
24/2/2022;550,1;26169215;0,0;100219,6815;-153216,6815
25/2/2022;550,04;26116218;14,6;116422,0093;-125247,0093
26/2/2022;550,03;26107393;19,0;164154,8172;-181800,8172
27/2/2022;550,01;26089747;0,2;131777,6207;-167045,6207
28/2/2022;549,97;26054479;0,0;137946,5023;-164376,5023
1/3/2022;549,94;26028049;0,0;142785,1696;-151591,1696
2/3/2022;549,93;26019243;0,0;124661,8996;-151067,8996
3/3/2022;549,9;25992837;0,0;122271,92;-148659,92
4/3/2022;549,87;25966449;6,8;125030,2162;-151401,2162
5/3/2022;549,84;25940078;0,0;127367,9455;-153719,9455
6/3/2022;549,81;25913726;0,0;114463,1229;-149573,1229
7/3/2022;549,77;25878616;0,0;101992,4938;-154596,4938
8/3/2022;549,71;25826012;0,0;95600,32539;-156882,3254
9/3/2022;549,64;25764730;0,0;84941,83273;-137392,8327
10/3/2022;549,58;25712279;0,0;76343,81218;-137445,8122
11/3/2022;549,51;25651177;0,0;78642,99488;-139648,9949
12/3/2022;549,44;25590171;0,0;72152,18124;-141755,1812
13/3/2022;549,36;25520568;0,0;70101,78223;-139578,7822
14/3/2022;549,28;25451091;0,0;64839,76707;-134190,7671
15/3/2022;549,2;25381740;0,0;67904,95777;-137129,9578
16/3/2022;549,12;25312515;0,0;84525,17452;-136362,1745
17/3/2022;549,06;25260678;0,0;76995,94688;-137382,9469
18/3/2022;548,99;25200291;0,0;80453,11775;-140744,1178
19/3/2022;548,92;25140000;0,0;71604,88186;-131799,8819
20/3/2022;548,85;25079805;0,0;57303,33996;-125979,34
21/3/2022;548,77;25011129;0,0;56225,77171;-133338,7717
22/3/2022;548,68;24934016;0,0;61821,89312;-147315,8931
23/3/2022;548,58;24848522;0,0;36947,55964;-105203,5596
24/3/2022;548,5;24780266;0,0;54582,3904;-131220,3904
25/3/2022;548,41;24703628;0,0;47907,64503;-107406,645
26/3/2022;548,34;24644129;0,0;55888,02452;-166133,0245
27/3/2022;548,21;24533884;0,0;44621,93813;-112301,9381
28/3/2022;548,13;24466204;0,0;25642,48896;-93198,48896
29/3/2022;548,05;24398648;0,0;52728,34454;-136998,3445
30/3/2022;547,95;24314378;13,4;55946,02718;62086,97282
31/3/2022;548,09;24432411;62,0;1749026,843;67406,15674
1/4/2022;550,19;26248844;2,8;789789,9628;-353425,9628
2/4/2022;550,68;26685208;4,4;393527,9663;-169045,9663
3/4/2022;550,93;26909690;1,0;316159,9434;-135672,9434
4/4/2022;551,13;27090177;0,4;246022,8333;-119203,8333
5/4/2022;551,27;27216996;0,0;226139,9551;-135312,9551
6/4/2022;551,37;27307823;6,2;201591,568;-92333,56799
7/4/2022;551,49;27417081;0,0;179853,8406;-134243,8406
8/4/2022;551,54;27462691;0,0;184942,8108;-130143,8108
9/4/2022;551,6;27517490;11,6;133641,3071;-69618,30707
10/4/2022;551,67;27581513;1,8;160537,1979;-114745,1979
11/4/2022;551,72;27627305;0,0;142369,2272;-124038,2272
12/4/2022;551,74;27645636;0,0;134251,7693;-134251,7693
13/4/2022;551,74;27645636;0,0;129470,7184;-129470,7184
14/4/2022;551,74;27645636;0,2;95623,73657;-95623,73657
15/4/2022;551,74;27645636;0,0;97146,44165;-115477,4417
16/4/2022;551,72;27627305;0,0;101163,2458;-128644,2458
17/4/2022;551,69;27599824;0,0;84853,5593;-112316,5593
18/4/2022;551,66;27572361;0,0;78068,33439;-105513,3344
19/4/2022;551,63;27544916;0,0;77757,47452;-123458,4745
20/4/2022;551,58;27499215;0,0;72999,42799;-91265,42799
21/4/2022;551,56;27480949;29,8;136930,6961;193098,3039
22/4/2022;551,92;27810978;25,8;1199737,93;-231517,9303
23/4/2022;552,96;28779198;5,0;525338,8138;-232451,8138
24/4/2022;553,27;29072085;34,2;1182323,804;165154,1963
25/4/2022;554,67;30419563;0,0;855912,1948;-364762,1948
26/4/2022;555,17;30910713;0,0;418373,1903;-170826,1903
27/4/2022;555,42;31158260;0,0;310389,8346;-201051,8346
28/4/2022;555,53;31267598;0,0;204408,1398;-134696,1398
29/4/2022;555,6;31337310;0,0;180184,4398;-130326,4398
30/4/2022;555,65;31387168;0,0;170933,4503;-180909,4503
1/5/2022;555,64;31377192;1,4;129197,0764;-129197,0764
2/5/2022;555,64;31377192;1,0;125902,177;-145847,177
3/5/2022;555,62;31357247;0,0;112811,404;-172596,404
4/5/2022;555,56;31297462;9,4;120085,627;-159899,627
5/5/2022;555,52;31257648;17,2;130214,716;-130214,716
6/5/2022;555,52;31257648;17,6;369952,6108;9651,389221
7/5/2022;555,9;31637252;7,0;774996,5698;-230285,5698
8/5/2022;556,44;32181963;7,4;472425,0595;-207938,0595
9/5/2022;556,7;32446450;2,6;353162,3566;-189681,3566
10/5/2022;556,86;32609931;0,2;252828,1837;-150374,1837
11/5/2022;556,96;32712385;0,2;165178,8116;-124137,8116
12/5/2022;557;32753426;0,0;196155,7045;-165351,7045
13/5/2022;557,03;32784230;0,0;126967,2672;-178296,2672
14/5/2022;556,98;32732901;0,0;112967,815;-164242,815
15/5/2022;556,93;32681626;0,0;108741,9376;-159963,9376
16/5/2022;556,88;32630404;0,0;100892,498;-182735,498
17/5/2022;556,8;32548561;0,0;86095,20664;-167801,2066
